Serial Number;205309
Device Identity;205309-100mH2O
Exported from File;C:\Users\vaw\Documents\KELLER\LOGGER_5\data\205309-100mH2O_26_08_2021-08_30_00.DX5
Record Start Time;26/08/2021 08:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;mS/cm
No;;Date;Time;P1;TOB1;ConRaw
1;;26/08/2021;08:30:00;772,995;14,15;0,00004;
2;;26/08/2021;08:30:01;772,995;14,17;0,00002;
3;;26/08/2021;08:30:02;773,209;14,17;0,00003;
4;;26/08/2021;08:30:03;772,995;14,17;0,00003;
5;;26/08/2021;08:30:04;772,995;14,17;0,00003;
6;;26/08/2021;08:30:05;773,193;14,17;0,00003;
7;;26/08/2021;08:30:06;773,193;14,17;0,00003;
8;;26/08/2021;08:30:07;772,980;14,17;0,00003;
9;;26/08/2021;08:30:08;773,193;14,15;0,00004;
10;;26/08/2021;08:30:09;773,193;14,17;0,00003;
11;;26/08/2021;08:30:10;773,193;14,17;0,00003;
12;;26/08/2021;08:30:11;773,193;14,17;0,00003;
13;;26/08/2021;08:30:12;773,193;14,17;0,00003;
14;;26/08/2021;08:30:13;772,980;14,17;0,00003;
15;;26/08/2021;08:30:14;773,407;14,17;0,00002;
16;;26/08/2021;08:30:15;773,193;14,17;0,00003;
17;;26/08/2021;08:30:16;773,193;14,17;0,00004;
18;;26/08/2021;08:30:17;773,193;14,17;0,00003;
19;;26/08/2021;08:30:18;772,980;14,17;0,00002;
20;;26/08/2021;08:30:19;773,193;14,17;0,00004;
21;;26/08/2021;08:30:20;772,980;14,17;0,00004;
22;;26/08/2021;08:30:21;772,980;14,17;0,00003;
23;;26/08/2021;08:30:22;772,980;14,17;0,00003;
24;;26/08/2021;08:30:23;772,980;14,17;0,00003;
25;;26/08/2021;08:30:24;773,193;14,17;0,00003;
26;;26/08/2021;08:30:25;772,980;14,17;0,00003;
27;;26/08/2021;08:30:26;772,980;14,17;0,00003;
28;;26/08/2021;08:30:27;772,980;14,17;0,00004;
29;;26/08/2021;08:30:28;772,980;14,17;0,00003;
30;;26/08/2021;08:30:29;773,193;14,17;0,00003;
31;;26/08/2021;08:30:30;772,980;14,17;0,00003;
32;;26/08/2021;08:30:31;772,980;14,17;0,00003;
33;;26/08/2021;08:30:32;772,980;14,17;0,00003;
34;;26/08/2021;08:30:33;772,980;14,17;0,00003;
35;;26/08/2021;08:30:34;773,193;14,17;0,00003;
36;;26/08/2021;08:30:35;772,980;14,17;0,00003;
37;;26/08/2021;08:30:36;772,980;14,17;0,00003;
38;;26/08/2021;08:30:37;772,980;14,17;0,00003;
39;;26/08/2021;08:30:38;772,980;14,17;0,00003;
40;;26/08/2021;08:30:39;772,980;14,15;0,00003;
41;;26/08/2021;08:30:40;773,193;14,17;0,00004;
42;;26/08/2021;08:30:41;772,980;14,17;0,00003;
43;;26/08/2021;08:30:42;772,980;14,15;0,00003;
44;;26/08/2021;08:30:43;773,193;14,15;0,00003;
45;;26/08/2021;08:30:44;773,193;14,15;0,00003;
46;;26/08/2021;08:30:45;773,407;14,15;0,00003;
47;;26/08/2021;08:30:46;772,995;14,17;0,00004;
48;;26/08/2021;08:30:47;773,193;14,17;0,00003;
49;;26/08/2021;08:30:48;772,995;14,15;0,00003;
50;;26/08/2021;08:30:49;773,193;14,15;0,00004;
51;;26/08/2021;08:30:50;772,995;14,15;0,00003;
52;;26/08/2021;08:30:51;772,995;14,15;0,00003;
53;;26/08/2021;08:30:52;772,995;14,15;0,00003;
54;;26/08/2021;08:30:53;772,995;14,15;0,00004;
55;;26/08/2021;08:30:54;772,995;14,15;0,00003;
56;;26/08/2021;08:30:55;772,980;14,17;0,00003;
57;;26/08/2021;08:30:56;772,980;14,15;0,00003;
58;;26/08/2021;08:30:57;773,193;14,15;0,00003;
59;;26/08/2021;08:30:58;772,980;14,15;0,00003;
60;;26/08/2021;08:30:59;772,980;14,17;0,00003;
61;;26/08/2021;08:31:00;772,980;14,15;0,00003;
62;;26/08/2021;08:31:01;772,980;14,15;0,00003;
63;;26/08/2021;08:31:02;772,980;14,15;0,00003;
64;;26/08/2021;08:31:03;772,980;14,15;0,00003;
65;;26/08/2021;08:31:04;772,980;14,15;0,00003;
66;;26/08/2021;08:31:05;773,193;14,15;0,00003;
67;;26/08/2021;08:31:06;772,995;14,15;0,00002;
68;;26/08/2021;08:31:07;772,995;14,15;0,00003;
69;;26/08/2021;08:31:08;773,193;14,15;0,00002;
70;;26/08/2021;08:31:09;772,995;14,15;0,00003;
71;;26/08/2021;08:31:10;772,995;14,15;0,00002;
72;;26/08/2021;08:31:11;773,193;14,15;0,00003;
73;;26/08/2021;08:31:12;772,781;14,15;0,00003;
74;;26/08/2021;08:31:13;772,995;14,15;0,00003;
75;;26/08/2021;08:31:14;772,995;14,15;0,00003;
76;;26/08/2021;08:31:15;772,995;14,15;0,00002;
77;;26/08/2021;08:31:16;772,995;14,15;0,00003;
78;;26/08/2021;08:31:17;772,995;14,14;0,00003;
79;;26/08/2021;08:31:18;772,995;14,14;0,00003;
80;;26/08/2021;08:31:19;772,995;14,14;0,00003;
81;;26/08/2021;08:31:20;772,995;14,14;0,00003;
82;;26/08/2021;08:31:21;772,781;14,15;0,00003;
83;;26/08/2021;08:31:22;772,995;14,14;0,00002;
84;;26/08/2021;08:31:23;773,193;14,14;0,00003;
85;;26/08/2021;08:31:24;772,995;14,15;0,00003;
86;;26/08/2021;08:31:25;773,193;14,15;0,00003;
87;;26/08/2021;08:31:26;772,995;14,14;0,00003;
88;;26/08/2021;08:31:27;773,193;14,14;0,00003;
89;;26/08/2021;08:31:28;772,995;14,14;0,00003;
90;;26/08/2021;08:31:29;772,995;14,14;0,00003;
91;;26/08/2021;08:31:30;772,995;14,14;0,00003;
92;;26/08/2021;08:31:31;772,995;14,14;0,00003;
93;;26/08/2021;08:31:32;773,193;14,14;0,00003;
94;;26/08/2021;08:31:33;772,995;14,15;0,00003;
95;;26/08/2021;08:31:34;773,193;14,14;0,00002;
96;;26/08/2021;08:31:35;772,995;14,14;0,00002;
97;;26/08/2021;08:31:36;772,995;14,14;0,00003;
98;;26/08/2021;08:31:37;773,209;14,14;0,00003;
99;;26/08/2021;08:31:38;772,995;14,14;0,00003;
100;;26/08/2021;08:31:39;772,995;14,14;0,00003;
101;;26/08/2021;08:31:40;772,995;14,14;0,00002;
102;;26/08/2021;08:31:41;772,995;14,14;0,00003;
103;;26/08/2021;08:31:42;772,995;14,14;0,00003;
104;;26/08/2021;08:31:43;772,995;14,14;0,00003;
105;;26/08/2021;08:31:44;772,995;14,12;0,00003;
106;;26/08/2021;08:31:45;773,010;14,12;0,00003;
107;;26/08/2021;08:31:46;773,010;14,14;0,00002;
108;;26/08/2021;08:31:47;773,010;14,14;0,00003;
109;;26/08/2021;08:31:48;773,010;14,14;0,00003;
110;;26/08/2021;08:31:49;773,010;14,12;0,00002;
111;;26/08/2021;08:31:50;773,010;14,14;0,00003;
112;;26/08/2021;08:31:51;773,010;14,12;0,00003;
113;;26/08/2021;08:31:52;773,010;14,12;0,00003;
114;;26/08/2021;08:31:53;773,010;14,14;0,00003;
115;;26/08/2021;08:31:54;773,010;14,12;0,00002;
116;;26/08/2021;08:31:55;772,797;14,12;0,00003;
117;;26/08/2021;08:31:56;773,010;14,12;0,00003;
118;;26/08/2021;08:31:57;773,010;14,12;0,00003;
119;;26/08/2021;08:31:58;773,010;14,14;0,00003;
120;;26/08/2021;08:31:59;772,797;14,12;0,00003;
121;;26/08/2021;08:32:00;773,010;14,14;0,00003;
122;;26/08/2021;08:32:01;773,010;14,12;0,00003;
123;;26/08/2021;08:32:02;773,010;14,12;0,00003;
124;;26/08/2021;08:32:03;772,797;14,14;0,00003;
125;;26/08/2021;08:32:04;772,797;14,12;0,00002;
126;;26/08/2021;08:32:05;773,224;14,12;0,00002;
127;;26/08/2021;08:32:06;773,010;14,12;0,00003;
128;;26/08/2021;08:32:07;772,797;14,12;0,00003;
129;;26/08/2021;08:32:08;773,010;14,12;0,00003;
130;;26/08/2021;08:32:09;773,010;14,12;0,00003;
131;;26/08/2021;08:32:10;773,010;14,10;0,00003;
132;;26/08/2021;08:32:11;772,797;14,12;0,00003;
133;;26/08/2021;08:32:12;773,438;14,12;0,00003;
134;;26/08/2021;08:32:13;772,797;14,12;0,00003;
135;;26/08/2021;08:32:14;773,224;14,12;0,00003;
136;;26/08/2021;08:32:15;773,010;14,12;0,00002;
137;;26/08/2021;08:32:16;773,010;14,12;0,00003;
138;;26/08/2021;08:32:17;772,797;14,10;0,00003;
139;;26/08/2021;08:32:18;773,010;14,12;0,00002;
140;;26/08/2021;08:32:19;772,797;14,12;0,00003;
141;;26/08/2021;08:32:20;772,797;14,12;0,00002;
142;;26/08/2021;08:32:21;773,010;14,10;0,00003;
143;;26/08/2021;08:32:22;773,010;14,10;0,00003;
144;;26/08/2021;08:32:23;773,010;14,10;0,00003;
145;;26/08/2021;08:32:24;772,797;14,12;0,00004;
146;;26/08/2021;08:32:25;773,026;14,10;0,00003;
147;;26/08/2021;08:32:26;772,812;14,12;0,00003;
148;;26/08/2021;08:32:27;772,812;14,10;0,00003;
149;;26/08/2021;08:32:28;773,026;14,12;0,00003;
150;;26/08/2021;08:32:29;773,026;14,10;0,00003;
151;;26/08/2021;08:32:30;773,026;14,10;0,00003;
152;;26/08/2021;08:32:31;772,812;14,10;0,00003;
153;;26/08/2021;08:32:32;772,812;14,10;0,00003;
154;;26/08/2021;08:32:33;773,239;14,10;0,00002;
155;;26/08/2021;08:32:34;772,812;14,12;0,00002;
156;;26/08/2021;08:32:35;773,026;14,10;0,00003;
157;;26/08/2021;08:32:36;772,812;14,10;0,00004;
158;;26/08/2021;08:32:37;772,812;14,10;0,00003;
159;;26/08/2021;08:32:38;773,239;14,10;0,00003;
160;;26/08/2021;08:32:39;773,026;14,10;0,00003;
161;;26/08/2021;08:32:40;773,026;14,10;0,00003;
162;;26/08/2021;08:32:41;772,812;14,10;0,00003;
163;;26/08/2021;08:32:42;772,812;14,10;0,00004;
164;;26/08/2021;08:32:43;772,812;14,10;0,00004;
165;;26/08/2021;08:32:44;773,026;14,08;0,00003;
166;;26/08/2021;08:32:45;772,812;14,10;0,00003;
167;;26/08/2021;08:32:46;772,598;14,10;0,00003;
168;;26/08/2021;08:32:47;772,598;14,10;0,00003;
169;;26/08/2021;08:32:48;772,598;14,08;0,00004;
170;;26/08/2021;08:32:49;772,812;14,08;0,00003;
171;;26/08/2021;08:32:50;772,812;14,10;0,00004;
172;;26/08/2021;08:32:51;772,812;14,10;0,00003;
173;;26/08/2021;08:32:52;772,598;14,10;0,00003;
174;;26/08/2021;08:32:53;772,598;14,08;0,00003;
175;;26/08/2021;08:32:54;772,598;14,10;0,00003;
176;;26/08/2021;08:32:55;772,598;14,10;0,00003;
177;;26/08/2021;08:32:56;772,385;14,08;0,00003;
178;;26/08/2021;08:32:57;772,598;14,10;0,00003;
179;;26/08/2021;08:32:58;772,171;14,08;0,00003;
180;;26/08/2021;08:32:59;772,812;14,08;0,00003;
181;;26/08/2021;08:33:00;772,385;14,08;0,00003;
182;;26/08/2021;08:33:01;772,598;14,08;0,00004;
183;;26/08/2021;08:33:02;772,385;14,08;0,00003;
184;;26/08/2021;08:33:03;772,385;14,10;0,00004;
185;;26/08/2021;08:33:04;772,598;14,08;0,00003;
186;;26/08/2021;08:33:05;772,400;14,08;0,00004;
187;;26/08/2021;08:33:06;772,613;14,08;0,00003;
188;;26/08/2021;08:33:07;772,613;14,07;0,00002;
189;;26/08/2021;08:33:08;772,400;14,08;0,00003;
190;;26/08/2021;08:33:09;772,400;14,08;0,00003;
191;;26/08/2021;08:33:10;772,400;14,07;0,00003;
192;;26/08/2021;08:33:11;772,613;14,07;0,00003;
193;;26/08/2021;08:33:12;772,400;14,08;0,00003;
194;;26/08/2021;08:33:13;772,400;14,07;0,00003;
195;;26/08/2021;08:33:14;772,400;14,08;0,00003;
196;;26/08/2021;08:33:15;772,613;14,08;0,00004;
197;;26/08/2021;08:33:16;772,400;14,07;0,00003;
198;;26/08/2021;08:33:17;772,400;14,08;0,00003;
199;;26/08/2021;08:33:18;772,400;14,07;0,00004;
200;;26/08/2021;08:33:19;772,613;14,07;0,00003;
201;;26/08/2021;08:33:20;772,400;14,07;0,00003;
202;;26/08/2021;08:33:21;772,400;14,08;0,00003;
203;;26/08/2021;08:33:22;772,400;14,07;0,00003;
204;;26/08/2021;08:33:23;772,613;14,07;0,00003;
205;;26/08/2021;08:33:24;772,186;14,07;0,00003;
206;;26/08/2021;08:33:25;772,415;14,07;0,00003;
207;;26/08/2021;08:33:26;772,201;14,07;0,00004;
208;;26/08/2021;08:33:27;772,201;14,07;0,00004;
209;;26/08/2021;08:33:28;772,613;14,07;0,00003;
210;;26/08/2021;08:33:29;772,415;14,07;0,00003;
211;;26/08/2021;08:33:30;772,415;14,05;0,00003;
212;;26/08/2021;08:33:31;772,415;14,05;0,00003;
213;;26/08/2021;08:33:32;772,415;14,07;0,00003;
214;;26/08/2021;08:33:33;772,415;14,07;0,00004;
215;;26/08/2021;08:33:34;772,201;14,07;0,00003;
216;;26/08/2021;08:33:35;772,415;14,07;0,00002;
217;;26/08/2021;08:33:36;772,201;14,07;0,00003;
218;;26/08/2021;08:33:37;772,415;14,05;0,00003;
219;;26/08/2021;08:33:38;772,415;14,05;0,00003;
220;;26/08/2021;08:33:39;772,613;14,05;0,00003;
221;;26/08/2021;08:33:40;772,415;14,05;0,00003;
222;;26/08/2021;08:33:41;772,415;14,05;0,00004;
223;;26/08/2021;08:33:42;772,415;14,05;0,00003;
224;;26/08/2021;08:33:43;772,613;14,05;0,00003;
225;;26/08/2021;08:33:44;772,201;14,05;0,00003;
226;;26/08/2021;08:33:45;772,415;14,05;0,00003;
227;;26/08/2021;08:33:46;772,415;14,05;0,00003;
228;;26/08/2021;08:33:47;772,415;14,05;0,00003;
229;;26/08/2021;08:33:48;772,415;14,03;0,00004;
230;;26/08/2021;08:33:49;772,415;14,05;0,00003;
231;;26/08/2021;08:33:50;772,415;14,05;0,00003;
232;;26/08/2021;08:33:51;772,415;14,05;0,00004;
233;;26/08/2021;08:33:52;772,201;14,05;0,00003;
234;;26/08/2021;08:33:53;772,201;14,03;0,00002;
235;;26/08/2021;08:33:54;772,415;14,05;0,00004;
236;;26/08/2021;08:33:55;772,415;14,05;0,00004;
237;;26/08/2021;08:33:56;772,415;14,05;0,00004;
238;;26/08/2021;08:33:57;772,415;14,03;0,00003;
239;;26/08/2021;08:33:58;772,201;14,05;0,00003;
240;;26/08/2021;08:33:59;772,201;14,03;0,00003;
241;;26/08/2021;08:34:00;772,415;14,03;0,00003;
242;;26/08/2021;08:34:01;772,415;14,03;0,00003;
243;;26/08/2021;08:34:02;772,201;14,05;0,00003;
244;;26/08/2021;08:34:03;772,201;14,03;0,00002;
245;;26/08/2021;08:34:04;772,415;14,03;0,00003;
246;;26/08/2021;08:34:05;772,430;14,03;0,00003;
247;;26/08/2021;08:34:06;772,217;14,03;0,00003;
248;;26/08/2021;08:34:07;772,430;14,03;0,00003;
249;;26/08/2021;08:34:08;772,217;14,03;0,00003;
250;;26/08/2021;08:34:09;772,217;14,01;0,00003;
251;;26/08/2021;08:34:10;772,217;14,03;0,00002;
252;;26/08/2021;08:34:11;772,430;14,01;0,00003;
253;;26/08/2021;08:34:12;772,217;14,03;0,00003;
254;;26/08/2021;08:34:13;772,430;14,03;0,00003;
255;;26/08/2021;08:34:14;772,217;14,01;0,00003;
256;;26/08/2021;08:34:15;772,232;14,01;0,00003;
257;;26/08/2021;08:34:16;772,446;14,01;0,00003;
258;;26/08/2021;08:34:17;772,232;14,01;0,00002;
259;;26/08/2021;08:34:18;772,232;14,01;0,00003;
260;;26/08/2021;08:34:19;772,232;14,01;0,00003;
261;;26/08/2021;08:34:20;772,446;14,01;0,00003;
262;;26/08/2021;08:34:21;772,018;14,01;0,00003;
263;;26/08/2021;08:34:22;772,446;14,01;0,00003;
264;;26/08/2021;08:34:23;772,232;14,01;0,00003;
265;;26/08/2021;08:34:24;772,446;14,01;0,00003;
266;;26/08/2021;08:34:25;772,232;14,01;0,00003;
267;;26/08/2021;08:34:26;772,446;14,01;0,00003;
268;;26/08/2021;08:34:27;772,446;14,01;0,00004;
269;;26/08/2021;08:34:28;772,446;14,01;0,00003;
270;;26/08/2021;08:34:29;772,446;14,01;0,00003;
271;;26/08/2021;08:34:30;772,446;14,01;0,00003;
272;;26/08/2021;08:34:31;772,446;14,00;0,00003;
273;;26/08/2021;08:34:32;772,446;14,01;0,00003;
274;;26/08/2021;08:34:33;772,232;14,01;0,00003;
275;;26/08/2021;08:34:34;772,446;14,00;0,00003;
276;;26/08/2021;08:34:35;772,446;14,01;0,00002;
277;;26/08/2021;08:34:36;772,232;14,00;0,00002;
278;;26/08/2021;08:34:37;772,232;14,01;0,00003;
279;;26/08/2021;08:34:38;772,232;14,01;0,00003;
280;;26/08/2021;08:34:39;772,446;14,00;0,00003;
281;;26/08/2021;08:34:40;772,232;14,00;0,00003;
282;;26/08/2021;08:34:41;772,232;14,00;0,00003;
283;;26/08/2021;08:34:42;772,446;14,01;0,00003;
284;;26/08/2021;08:34:43;772,446;14,00;0,00003;
285;;26/08/2021;08:34:44;772,232;14,00;0,00002;
286;;26/08/2021;08:34:45;772,446;14,01;0,00003;
287;;26/08/2021;08:34:46;772,446;14,01;0,00003;
288;;26/08/2021;08:34:47;772,232;14,00;0,00002;
289;;26/08/2021;08:34:48;772,232;14,01;0,00004;
290;;26/08/2021;08:34:49;772,446;14,00;0,00003;
291;;26/08/2021;08:34:50;772,232;14,00;0,00003;
292;;26/08/2021;08:34:51;772,232;14,00;0,00003;
293;;26/08/2021;08:34:52;772,232;14,00;0,00003;
294;;26/08/2021;08:34:53;772,659;14,00;0,00003;
295;;26/08/2021;08:34:54;772,446;14,00;0,00003;
296;;26/08/2021;08:34:55;772,461;14,00;0,00004;
297;;26/08/2021;08:34:56;772,461;14,00;0,00003;
298;;26/08/2021;08:34:57;772,461;14,00;0,00003;
299;;26/08/2021;08:34:58;772,461;14,00;0,00003;
300;;26/08/2021;08:34:59;772,461;14,00;0,00003;
301;;26/08/2021;08:35:00;772,461;14,00;0,00003;
302;;26/08/2021;08:35:01;772,461;14,00;0,00002;
303;;26/08/2021;08:35:02;772,247;14,00;0,00003;
304;;26/08/2021;08:35:03;772,461;14,00;0,00003;
305;;26/08/2021;08:35:04;772,461;13,98;0,00004;
306;;26/08/2021;08:35:05;772,247;13,98;0,00002;
307;;26/08/2021;08:35:06;772,461;13,98;0,00003;
308;;26/08/2021;08:35:07;772,461;14,00;0,00003;
309;;26/08/2021;08:35:08;772,247;14,00;0,00003;
310;;26/08/2021;08:35:09;772,247;13,98;0,00003;
311;;26/08/2021;08:35:10;772,675;14,00;0,00003;
312;;26/08/2021;08:35:11;772,247;13,98;0,00003;
313;;26/08/2021;08:35:12;772,461;13,98;0,00003;
314;;26/08/2021;08:35:13;772,461;13,98;0,00003;
315;;26/08/2021;08:35:14;772,675;13,98;0,00003;
316;;26/08/2021;08:35:15;772,461;14,00;0,00003;
317;;26/08/2021;08:35:16;772,461;13,98;0,00003;
318;;26/08/2021;08:35:17;772,461;13,98;0,00003;
319;;26/08/2021;08:35:18;772,461;13,98;0,00003;
320;;26/08/2021;08:35:19;772,461;13,98;0,00003;
321;;26/08/2021;08:35:20;772,873;13,98;0,00003;
322;;26/08/2021;08:35:21;772,247;13,98;0,00003;
323;;26/08/2021;08:35:22;772,461;13,98;0,00003;
324;;26/08/2021;08:35:23;772,461;13,98;0,00003;
325;;26/08/2021;08:35:24;772,659;13,98;0,00003;
326;;26/08/2021;08:35:25;772,461;13,98;0,00003;
327;;26/08/2021;08:35:26;772,675;13,96;0,00003;
328;;26/08/2021;08:35:27;772,247;13,96;0,00003;
329;;26/08/2021;08:35:28;772,461;13,98;0,00003;
330;;26/08/2021;08:35:29;772,461;13,96;0,00003;
331;;26/08/2021;08:35:30;772,675;13,98;0,00003;
332;;26/08/2021;08:35:31;772,675;13,96;0,00003;
333;;26/08/2021;08:35:32;772,461;13,98;0,00003;
334;;26/08/2021;08:35:33;772,461;13,96;0,00003;
335;;26/08/2021;08:35:34;772,461;13,96;0,00002;
336;;26/08/2021;08:35:35;772,690;13,96;0,00003;
337;;26/08/2021;08:35:36;772,903;13,96;0,00003;
338;;26/08/2021;08:35:37;772,476;13,98;0,00003;
339;;26/08/2021;08:35:38;772,690;13,96;0,00003;
340;;26/08/2021;08:35:39;772,690;13,96;0,00003;
341;;26/08/2021;08:35:40;772,690;13,94;0,00003;
342;;26/08/2021;08:35:41;772,903;13,96;0,00003;
343;;26/08/2021;08:35:42;772,690;13,96;0,00003;
344;;26/08/2021;08:35:43;772,690;13,96;0,00004;
345;;26/08/2021;08:35:44;772,690;13,96;0,00003;
346;;26/08/2021;08:35:45;772,690;13,96;0,00003;
347;;26/08/2021;08:35:46;772,476;13,96;0,00003;
348;;26/08/2021;08:35:47;772,476;13,96;0,00003;
349;;26/08/2021;08:35:48;772,476;13,96;0,00004;
350;;26/08/2021;08:35:49;772,690;13,96;0,00003;
351;;26/08/2021;08:35:50;772,903;13,94;0,00003;
352;;26/08/2021;08:35:51;773,117;13,96;0,00003;
353;;26/08/2021;08:35:52;772,476;13,96;0,00003;
354;;26/08/2021;08:35:53;772,690;13,96;0,00002;
355;;26/08/2021;08:35:54;772,690;13,94;0,00003;
356;;26/08/2021;08:35:55;772,491;13,94;0,00003;
357;;26/08/2021;08:35:56;772,491;13,96;0,00003;
358;;26/08/2021;08:35:57;772,705;13,94;0,00002;
359;;26/08/2021;08:35:58;772,491;13,96;0,00003;
360;;26/08/2021;08:35:59;772,705;13,94;0,00003;
361;;26/08/2021;08:36:00;772,903;13,94;0,00003;
362;;26/08/2021;08:36:01;772,705;13,94;0,00003;
363;;26/08/2021;08:36:02;772,903;13,96;0,00003;
364;;26/08/2021;08:36:03;772,903;13,96;0,00003;
365;;26/08/2021;08:36:04;772,705;13,94;0,00003;
366;;26/08/2021;08:36:05;772,705;13,94;0,00003;
367;;26/08/2021;08:36:06;772,705;13,94;0,00003;
368;;26/08/2021;08:36:07;772,903;13,94;0,00003;
369;;26/08/2021;08:36:08;772,903;13,94;0,00003;
370;;26/08/2021;08:36:09;772,903;13,94;0,00003;
371;;26/08/2021;08:36:10;772,705;13,94;0,00002;
372;;26/08/2021;08:36:11;772,705;13,94;0,00004;
373;;26/08/2021;08:36:12;772,705;13,94;0,00003;
374;;26/08/2021;08:36:13;772,903;13,94;0,00003;
375;;26/08/2021;08:36:14;773,117;13,94;0,00003;
376;;26/08/2021;08:36:15;772,705;13,94;0,00003;
377;;26/08/2021;08:36:16;773,117;13,94;0,00003;
378;;26/08/2021;08:36:17;772,903;13,94;0,00003;
379;;26/08/2021;08:36:18;773,117;13,93;0,00003;
380;;26/08/2021;08:36:19;773,117;13,93;0,00003;
381;;26/08/2021;08:36:20;772,705;13,93;0,00002;
382;;26/08/2021;08:36:21;773,331;13,93;0,00003;
383;;26/08/2021;08:36:22;772,903;13,94;0,00004;
384;;26/08/2021;08:36:23;773,331;13,93;0,00003;
385;;26/08/2021;08:36:24;773,331;13,93;0,00003;
386;;26/08/2021;08:36:25;772,705;13,93;0,00003;
387;;26/08/2021;08:36:26;773,132;13,93;0,00003;
388;;26/08/2021;08:36:27;773,132;13,93;0,00003;
389;;26/08/2021;08:36:28;773,346;13,93;0,00003;
390;;26/08/2021;08:36:29;773,346;13,93;0,00003;
391;;26/08/2021;08:36:30;773,132;13,93;0,00004;
392;;26/08/2021;08:36:31;772,919;13,93;0,00003;
393;;26/08/2021;08:36:32;773,132;13,93;0,00003;
394;;26/08/2021;08:36:33;773,346;13,93;0,00003;
395;;26/08/2021;08:36:34;773,346;13,93;0,00003;
396;;26/08/2021;08:36:35;773,346;13,93;0,00004;
397;;26/08/2021;08:36:36;773,346;13,93;0,00003;
398;;26/08/2021;08:36:37;773,132;13,91;0,00004;
399;;26/08/2021;08:36:38;773,346;13,93;0,00003;
400;;26/08/2021;08:36:39;773,346;13,91;0,00003;
401;;26/08/2021;08:36:40;773,346;13,91;0,00003;
402;;26/08/2021;08:36:41;773,346;13,91;0,00003;
403;;26/08/2021;08:36:42;773,346;13,91;0,00003;
404;;26/08/2021;08:36:43;773,346;13,91;0,00003;
405;;26/08/2021;08:36:44;773,560;13,91;0,00003;
406;;26/08/2021;08:36:45;773,361;13,91;0,00003;
407;;26/08/2021;08:36:46;773,148;13,93;0,00003;
408;;26/08/2021;08:36:47;773,361;13,91;0,00003;
409;;26/08/2021;08:36:48;773,361;13,91;0,00003;
410;;26/08/2021;08:36:49;773,575;13,91;0,00003;
411;;26/08/2021;08:36:50;773,575;13,91;0,00002;
412;;26/08/2021;08:36:51;773,361;13,91;0,00003;
413;;26/08/2021;08:36:52;773,575;13,91;0,00004;
414;;26/08/2021;08:36:53;773,361;13,91;0,00003;
415;;26/08/2021;08:36:54;773,575;13,89;0,00003;
416;;26/08/2021;08:36:55;773,361;13,89;0,00004;
417;;26/08/2021;08:36:56;773,575;13,91;0,00003;
418;;26/08/2021;08:36:57;773,361;13,91;0,00002;
419;;26/08/2021;08:36:58;773,575;13,91;0,00003;
420;;26/08/2021;08:36:59;773,575;13,89;0,00003;
421;;26/08/2021;08:37:00;773,788;13,89;0,00003;
422;;26/08/2021;08:37:01;773,575;13,89;0,00003;
423;;26/08/2021;08:37:02;773,788;13,89;0,00003;
424;;26/08/2021;08:37:03;774,002;13,89;0,00003;
425;;26/08/2021;08:37:04;773,575;13,89;0,00004;
426;;26/08/2021;08:37:05;773,575;13,89;0,00003;
427;;26/08/2021;08:37:06;773,788;13,89;0,00003;
428;;26/08/2021;08:37:07;773,788;13,89;0,00003;
429;;26/08/2021;08:37:08;773,788;13,89;0,00003;
430;;26/08/2021;08:37:09;774,216;13,89;0,00003;
431;;26/08/2021;08:37:10;773,788;13,89;0,00003;
432;;26/08/2021;08:37:11;773,575;13,89;0,00003;
433;;26/08/2021;08:37:12;773,788;13,89;0,00003;
434;;26/08/2021;08:37:13;774,002;13,87;0,00003;
435;;26/08/2021;08:37:14;773,788;13,89;0,00003;
436;;26/08/2021;08:37:15;774,231;13,87;0,00003;
437;;26/08/2021;08:37:16;773,804;13,87;0,00002;
438;;26/08/2021;08:37:17;773,804;13,87;0,00003;
439;;26/08/2021;08:37:18;774,017;13,87;0,00003;
440;;26/08/2021;08:37:19;774,231;13,87;0,00004;
441;;26/08/2021;08:37:20;774,017;13,87;0,00003;
442;;26/08/2021;08:37:21;774,017;13,87;0,00003;
443;;26/08/2021;08:37:22;773,804;13,85;0,00004;
444;;26/08/2021;08:37:23;774,017;13,87;0,00003;
445;;26/08/2021;08:37:24;774,017;13,85;0,00003;
446;;26/08/2021;08:37:25;774,017;13,87;0,00003;
447;;26/08/2021;08:37:26;774,231;13,87;0,00003;
448;;26/08/2021;08:37:27;774,017;13,87;0,00003;
449;;26/08/2021;08:37:28;774,429;13,87;0,00002;
450;;26/08/2021;08:37:29;774,017;13,85;0,00003;
451;;26/08/2021;08:37:30;774,017;13,85;0,00003;
452;;26/08/2021;08:37:31;774,231;13,87;0,00003;
453;;26/08/2021;08:37:32;774,231;13,85;0,00003;
454;;26/08/2021;08:37:33;774,429;13,85;0,00003;
455;;26/08/2021;08:37:34;774,643;13,85;0,00003;
456;;26/08/2021;08:37:35;774,017;13,85;0,00003;
457;;26/08/2021;08:37:36;774,017;13,85;0,00003;
458;;26/08/2021;08:37:37;774,231;13,85;0,00003;
459;;26/08/2021;08:37:38;773,819;13,85;0,00003;
460;;26/08/2021;08:37:39;774,231;13,85;0,00003;
