No;Datetime [local time]Europe/Berlin;Datetime [UTC];P1 [bar] - 205309-100mH2O;TOB1 [°C] - 205309-100mH2O;Conductivity raw [mS/cm] - 205309-100mH2O
45;2026-08-19 08:30:43,100;2026-08-19T06:30:44,000Z;0,90821838379;21,9111328125;0,00040754676
46;2026-08-19 08:30:45,0;2026-08-19T06:30:45,000Z;0,90800476074;21,9111328125;0,00041799247
47;2026-08-19 08:30:46,0;2026-08-19T06:30:45,999Z;0,9077911377;21,8955078125;0,00040754676
48;2026-08-19 08:30:47,0;2026-08-19T06:30:46,999Z;0,9077911377;21,9111328125;0,00040754676
49;2026-08-19 08:30:47,100;2026-08-19T06:30:48,000Z;0,9077911377;21,9111328125;0,00039710104
50;2026-08-19 08:30:49,0;2026-08-19T06:30:49,000Z;0,90737915039;21,9111328125;0,00041799247
51;2026-08-19 08:30:50,0;2026-08-19T06:30:49,999Z;0,90757751465;21,9111328125;0,00040754676
52;2026-08-19 08:30:50,100;2026-08-19T06:30:50,999Z;0,90737915039;21,9111328125;0,00041799247
53;2026-08-19 08:30:51,100;2026-08-19T06:30:52,000Z;0,90737915039;21,9111328125;0,00039710104
54;2026-08-19 08:30:53,0;2026-08-19T06:30:53,000Z;0,90716552734;21,9111328125;0,00036575645
55;2026-08-19 08:30:54,0;2026-08-19T06:30:53,999Z;0,9069519043;21,9111328125;0,00038665533
56;2026-08-19 08:30:54,100;2026-08-19T06:30:54,999Z;0,9069519043;21,9111328125;0,00041799247
57;2026-08-19 08:30:55,100;2026-08-19T06:30:56,000Z;0,90673828125;21,9111328125;0,00038665533
58;2026-08-19 08:30:57,0;2026-08-19T06:30:57,000Z;0,90673828125;21,9111328125;0,00039710104
59;2026-08-19 08:30:58,0;2026-08-19T06:30:57,999Z;0,90673828125;21,9111328125;0,00039710104
60;2026-08-19 08:30:58,100;2026-08-19T06:30:58,999Z;0,9065246582;21,9111328125;0,00040754676
61;2026-08-19 08:30:59,100;2026-08-19T06:31:00,000Z;0,9065246582;21,9111328125;0,00039710104
62;2026-08-19 08:31:01,0;2026-08-19T06:31:00,999Z;0,90631103516;21,92333984375;0,00041799247
63;2026-08-19 08:31:02,0;2026-08-19T06:31:01,999Z;0,90609741211;21,92333984375;0,00039710104
64;2026-08-19 08:31:02,100;2026-08-19T06:31:02,999Z;0,90609741211;21,92333984375;0,00037620217
65;2026-08-19 08:31:03,100;2026-08-19T06:31:04,000Z;0,90609741211;21,92333984375;0,00039710104
66;2026-08-19 08:31:05,0;2026-08-19T06:31:04,999Z;0,90567016602;21,92333984375;0,00041799247
67;2026-08-19 08:31:06,0;2026-08-19T06:31:05,999Z;0,90567016602;21,92333984375;0,00039710104
68;2026-08-19 08:31:06,100;2026-08-19T06:31:07,000Z;0,90567016602;21,92333984375;0,00038665533
69;2026-08-19 08:31:07,100;2026-08-19T06:31:08,000Z;0,90567016602;21,92333984375;0,00042843819
70;2026-08-19 08:31:09,0;2026-08-19T06:31:08,999Z;0,90567016602;21,92333984375;0,00040754676
71;2026-08-19 08:31:09,100;2026-08-19T06:31:09,999Z;0,90524291992;21,92333984375;0,00040754676
72;2026-08-19 08:31:10,100;2026-08-19T06:31:11,000Z;0,90524291992;21,92333984375;0,00040754676
73;2026-08-19 08:31:12,0;2026-08-19T06:31:12,000Z;0,90504455566;21,92333984375;0,00040754676
74;2026-08-19 08:31:13,0;2026-08-19T06:31:12,999Z;0,90504455566;21,92333984375;0,00039710104
75;2026-08-19 08:31:14,0;2026-08-19T06:31:13,999Z;0,90504455566;21,92333984375;0,00040754676
76;2026-08-19 08:31:14,100;2026-08-19T06:31:15,000Z;0,90483093262;21,92333984375;0,00039710104
77;2026-08-19 08:31:16,0;2026-08-19T06:31:16,000Z;0,90483093262;21,92333984375;0,00041799247
78;2026-08-19 08:31:17,0;2026-08-19T06:31:16,999Z;0,90461730957;21,92333984375;0,00041799247
79;2026-08-19 08:31:17,100;2026-08-19T06:31:17,999Z;0,90461730957;21,92333984375;0,00039710104
80;2026-08-19 08:31:18,100;2026-08-19T06:31:19,000Z;0,90440368652;21,93994140625;0,00037620217
81;2026-08-19 08:31:20,0;2026-08-19T06:31:20,000Z;0,90440368652;21,92333984375;0,00039710104
82;2026-08-19 08:31:21,0;2026-08-19T06:31:20,999Z;0,90419006348;21,92333984375;0,00039710104
83;2026-08-19 08:31:21,100;2026-08-19T06:31:21,999Z;0,90397644043;21,92333984375;0,00038665533
84;2026-08-19 08:31:22,100;2026-08-19T06:31:23,000Z;0,90397644043;21,92333984375;0,00040754676
85;2026-08-19 08:31:24,0;2026-08-19T06:31:24,000Z;0,90376281738;21,92333984375;0,00039710104
86;2026-08-19 08:31:25,0;2026-08-19T06:31:24,999Z;0,90376281738;21,92333984375;0,00037620217
87;2026-08-19 08:31:25,100;2026-08-19T06:31:25,999Z;0,90354919434;21,93994140625;0,00040754676
88;2026-08-19 08:31:26,100;2026-08-19T06:31:27,000Z;0,90354919434;21,93994140625;0,00039710104
89;2026-08-19 08:31:28,0;2026-08-19T06:31:27,999Z;0,90335083008;21,92333984375;0,00040754676
90;2026-08-19 08:31:29,0;2026-08-19T06:31:28,999Z;0,90335083008;21,92333984375;0,00037620217
91;2026-08-19 08:31:29,100;2026-08-19T06:31:29,999Z;0,90313720703;21,92333984375;0,00039710104
92;2026-08-19 08:31:30,100;2026-08-19T06:31:31,000Z;0,90292358398;21,92333984375;0,00040754676
93;2026-08-19 08:31:32,0;2026-08-19T06:31:31,999Z;0,90292358398;21,92333984375;0,00044933707
94;2026-08-19 08:31:33,0;2026-08-19T06:31:32,999Z;0,90292358398;21,92333984375;0,00040754676
95;2026-08-19 08:31:33,100;2026-08-19T06:31:34,000Z;0,90270996094;21,92333984375;0,00040754676
96;2026-08-19 08:31:34,100;2026-08-19T06:31:35,000Z;0,90270996094;21,92333984375;0,00039710104
97;2026-08-19 08:31:36,0;2026-08-19T06:31:35,999Z;0,90249633789;21,92333984375;0,00038665533
98;2026-08-19 08:31:36,100;2026-08-19T06:31:36,999Z;0,90249633789;21,92333984375;0,00040754676
99;2026-08-19 08:31:37,100;2026-08-19T06:31:38,000Z;0,90228271484;21,93994140625;0,00039710104
100;2026-08-19 08:31:39,0;2026-08-19T06:31:39,000Z;0,90228271484;21,93994140625;0,00038665533
101;2026-08-19 08:31:40,0;2026-08-19T06:31:39,999Z;0,9020690918;21,93994140625;0,00042843819
102;2026-08-19 08:31:41,0;2026-08-19T06:31:40,999Z;0,90185546875;21,92333984375;0,00039710104
103;2026-08-19 08:31:41,100;2026-08-19T06:31:42,000Z;0,90185546875;21,92333984375;0,00038665533
104;2026-08-19 08:31:43,0;2026-08-19T06:31:43,000Z;0,90165710449;21,92333984375;0,00037620217
105;2026-08-19 08:31:44,0;2026-08-19T06:31:43,999Z;0,90165710449;21,92333984375;0,00037620217
106;2026-08-19 08:31:44,100;2026-08-19T06:31:44,999Z;0,90144348145;21,92333984375;0,00041799247
107;2026-08-19 08:31:45,100;2026-08-19T06:31:46,000Z;0,9012298584;21,93994140625;0,00041799247
108;2026-08-19 08:31:47,0;2026-08-19T06:31:47,000Z;0,9012298584;21,93994140625;0,00040754676
109;2026-08-19 08:31:48,0;2026-08-19T06:31:47,999Z;0,90101623535;21,93994140625;0,00041799247
110;2026-08-19 08:31:48,100;2026-08-19T06:31:48,999Z;0,90101623535;21,93994140625;0,00039710104
111;2026-08-19 08:31:49,100;2026-08-19T06:31:50,000Z;0,90101623535;21,93994140625;0,00039710104
112;2026-08-19 08:31:51,0;2026-08-19T06:31:51,000Z;0,9008026123;21,93994140625;0,00039710104
113;2026-08-19 08:31:52,0;2026-08-19T06:31:51,999Z;0,90058898926;21,93994140625;0,00041799247
114;2026-08-19 08:31:52,100;2026-08-19T06:31:52,999Z;0,90078735352;21,93994140625;0,00038665533
115;2026-08-19 08:31:53,100;2026-08-19T06:31:54,000Z;0,90037536621;21,92333984375;0,00037620217
116;2026-08-19 08:31:55,0;2026-08-19T06:31:54,999Z;0,90037536621;21,92333984375;0,00039710104
117;2026-08-19 08:31:56,0;2026-08-19T06:31:55,999Z;0,90058898926;21,93994140625;0,0004388839
118;2026-08-19 08:31:56,100;2026-08-19T06:31:56,999Z;0,89994812012;21,93994140625;0,00038665533
119;2026-08-19 08:31:57,100;2026-08-19T06:31:58,000Z;0,90016174316;21,93994140625;0,00041799247
120;2026-08-19 08:31:59,0;2026-08-19T06:31:58,999Z;0,90058898926;21,92333984375;0,00042843819
121;2026-08-19 08:32:00,0;2026-08-19T06:31:59,999Z;0,89973449707;21,93994140625;0,00040754676
122;2026-08-19 08:32:00,100;2026-08-19T06:32:01,000Z;0,89994812012;21,93994140625;0,00038665533
123;2026-08-19 08:32:01,100;2026-08-19T06:32:02,000Z;0,90016174316;21,92333984375;0,00040754676
124;2026-08-19 08:32:03,0;2026-08-19T06:32:02,999Z;0,89974975586;21,92333984375;0,00038665533
125;2026-08-19 08:32:03,100;2026-08-19T06:32:03,999Z;0,89953613281;21,92333984375;0,00040754676
126;2026-08-19 08:32:04,100;2026-08-19T06:32:05,000Z;0,89974975586;21,92333984375;0,00038665533
127;2026-08-19 08:32:05,100;2026-08-19T06:32:06,000Z;0,89953613281;21,93994140625;0,00040754676
128;2026-08-19 08:32:07,0;2026-08-19T06:32:06,999Z;0,89932250977;21,92333984375;0,00039710104
129;2026-08-19 08:32:08,0;2026-08-19T06:32:07,999Z;0,89974975586;21,92333984375;0,00038665533
130;2026-08-19 08:32:08,100;2026-08-19T06:32:09,000Z;0,89932250977;21,93994140625;0,00040754676
131;2026-08-19 08:32:10,0;2026-08-19T06:32:10,000Z;0,89932250977;21,93994140625;0,00039710104
132;2026-08-19 08:32:11,0;2026-08-19T06:32:10,999Z;0,89932250977;21,93994140625;0,00038665533
133;2026-08-19 08:32:11,100;2026-08-19T06:32:11,999Z;0,89930725098;21,93994140625;0,00040754676
134;2026-08-19 08:32:12,100;2026-08-19T06:32:13,000Z;0,89909362793;21,93994140625;0,00039710104
135;2026-08-19 08:32:14,0;2026-08-19T06:32:14,000Z;0,89909362793;21,93994140625;0,00039710104
136;2026-08-19 08:32:15,0;2026-08-19T06:32:14,999Z;0,89909362793;21,93994140625;0,00038665533
137;2026-08-19 08:32:15,100;2026-08-19T06:32:15,999Z;0,89889526367;21,93994140625;0,00038665533
138;2026-08-19 08:32:16,100;2026-08-19T06:32:17,000Z;0,89889526367;21,93994140625;0,00039710104
139;2026-08-19 08:32:18,0;2026-08-19T06:32:18,000Z;0,89889526367;21,93994140625;0,00039710104
140;2026-08-19 08:32:19,0;2026-08-19T06:32:18,999Z;0,89889526367;21,93994140625;0,00039710104
141;2026-08-19 08:32:19,100;2026-08-19T06:32:19,999Z;0,89846801758;21,93994140625;0,00040754676
142;2026-08-19 08:32:20,100;2026-08-19T06:32:21,000Z;0,89868164062;21,93994140625;0,00039710104
143;2026-08-19 08:32:22,0;2026-08-19T06:32:21,999Z;0,89825439453;21,93994140625;0,00040754676
144;2026-08-19 08:32:23,0;2026-08-19T06:32:22,999Z;0,89825439453;21,93994140625;0,00038665533
145;2026-08-19 08:32:23,100;2026-08-19T06:32:23,999Z;0,89804077148;21,93994140625;0,00038665533
146;2026-08-19 08:32:24,100;2026-08-19T06:32:25,000Z;0,89804077148;21,92333984375;0,00038665533
147;2026-08-19 08:32:26,0;2026-08-19T06:32:25,999Z;0,89804077148;21,93994140625;0,00041799247
148;2026-08-19 08:32:27,0;2026-08-19T06:32:26,999Z;0,89804077148;21,93994140625;0,00039710104
149;2026-08-19 08:32:27,100;2026-08-19T06:32:28,000Z;0,89782714844;21,93994140625;0,00039710104
150;2026-08-19 08:32:28,100;2026-08-19T06:32:29,000Z;0,89761352539;21,93994140625;0,00040754676
151;2026-08-19 08:32:30,0;2026-08-19T06:32:29,999Z;0,89761352539;21,93994140625;0,00041799247
152;2026-08-19 08:32:30,100;2026-08-19T06:32:30,999Z;0,89761352539;21,93994140625;0,00041799247
153;2026-08-19 08:32:31,100;2026-08-19T06:32:32,000Z;0,89761352539;21,93994140625;0,0004388839
154;2026-08-19 08:32:32,100;2026-08-19T06:32:33,000Z;0,89761352539;21,93994140625;0,00039710104
155;2026-08-19 08:32:34,0;2026-08-19T06:32:33,999Z;0,89720153809;21,93994140625;0,00040754676
156;2026-08-19 08:32:35,0;2026-08-19T06:32:34,999Z;0,89720153809;21,93994140625;0,00040754676
157;2026-08-19 08:32:35,100;2026-08-19T06:32:36,000Z;0,89720153809;21,93994140625;0,00037620217
158;2026-08-19 08:32:37,0;2026-08-19T06:32:37,000Z;0,89720153809;21,93994140625;0,00037620217
159;2026-08-19 08:32:38,0;2026-08-19T06:32:37,999Z;0,89698791504;21,93994140625;0,00039710104
160;2026-08-19 08:32:38,100;2026-08-19T06:32:38,999Z;0,89698791504;21,93994140625;0,00042843819
161;2026-08-19 08:32:39,100;2026-08-19T06:32:40,000Z;0,89677429199;21,93994140625;0,00041799247
162;2026-08-19 08:32:41,0;2026-08-19T06:32:41,000Z;0,89677429199;21,93994140625;0,00036575645
163;2026-08-19 08:32:42,0;2026-08-19T06:32:41,999Z;0,89656066895;21,93994140625;0,00039710104
164;2026-08-19 08:32:42,100;2026-08-19T06:32:42,999Z;0,89656066895;21,93994140625;0,0004388839
165;2026-08-19 08:32:43,100;2026-08-19T06:32:44,000Z;0,8963470459;21,93994140625;0,00040754676
166;2026-08-19 08:32:45,0;2026-08-19T06:32:45,000Z;0,8963470459;21,93994140625;0,00039710104
167;2026-08-19 08:32:46,0;2026-08-19T06:32:45,999Z;0,8963470459;21,93994140625;0,00040754676
168;2026-08-19 08:32:46,100;2026-08-19T06:32:46,999Z;0,89613342285;21,92333984375;0,00036575645
169;2026-08-19 08:32:47,100;2026-08-19T06:32:48,000Z;0,89613342285;21,93994140625;0,00039710104
170;2026-08-19 08:32:49,0;2026-08-19T06:32:49,000Z;0,89613342285;21,93994140625;0,00041799247
171;2026-08-19 08:32:50,0;2026-08-19T06:32:49,999Z;0,89570617676;21,93994140625;0,00041799247
172;2026-08-19 08:32:50,100;2026-08-19T06:32:50,999Z;0,89570617676;21,93994140625;0,00039710104
173;2026-08-19 08:32:51,100;2026-08-19T06:32:52,000Z;0,8955078125;21,93994140625;0,00042843819
174;2026-08-19 08:32:53,0;2026-08-19T06:32:52,999Z;0,8955078125;21,93994140625;0,00040754676
175;2026-08-19 08:32:54,0;2026-08-19T06:32:53,999Z;0,89529418945;21,93994140625;0,00039710104
176;2026-08-19 08:32:54,100;2026-08-19T06:32:55,000Z;0,89529418945;21,93994140625;0,00041799247
177;2026-08-19 08:32:55,100;2026-08-19T06:32:56,000Z;0,89529418945;21,93994140625;0,00038665533
178;2026-08-19 08:32:57,0;2026-08-19T06:32:56,999Z;0,89508056641;21,93994140625;0,00039710104
179;2026-08-19 08:32:57,100;2026-08-19T06:32:57,999Z;0,89486694336;21,93994140625;0,00038665533
180;2026-08-19 08:32:58,100;2026-08-19T06:32:59,000Z;0,89465332031;21,93994140625;0,00042843819
181;2026-08-19 08:32:59,100;2026-08-19T06:33:00,000Z;0,89465332031;21,93994140625;0,00038665533
182;2026-08-19 08:33:01,0;2026-08-19T06:33:00,999Z;0,89443969727;21,93994140625;0,00041799247
183;2026-08-19 08:33:02,0;2026-08-19T06:33:01,999Z;0,89422607422;21,93994140625;0,00038665533
184;2026-08-19 08:33:02,100;2026-08-19T06:33:03,000Z;0,89422607422;21,93994140625;0,00039710104
185;2026-08-19 08:33:04,0;2026-08-19T06:33:04,000Z;0,89422607422;21,93994140625;0,00039710104
186;2026-08-19 08:33:05,0;2026-08-19T06:33:04,999Z;0,89402770996;21,93994140625;0,00039710104
187;2026-08-19 08:33:05,100;2026-08-19T06:33:05,999Z;0,89381408691;21,93994140625;0,00036575645
188;2026-08-19 08:33:06,100;2026-08-19T06:33:07,000Z;0,89360046387;21,93994140625;0,00039710104
189;2026-08-19 08:33:08,0;2026-08-19T06:33:08,000Z;0,89360046387;21,93994140625;0,00041799247
190;2026-08-19 08:33:09,0;2026-08-19T06:33:08,999Z;0,89338684082;21,93994140625;0,00040754676
191;2026-08-19 08:33:09,100;2026-08-19T06:33:09,999Z;0,89338684082;21,93994140625;0,00038665533
192;2026-08-19 08:33:10,100;2026-08-19T06:33:11,000Z;0,89317321777;21,93994140625;0,00040754676
193;2026-08-19 08:33:12,0;2026-08-19T06:33:12,000Z;0,89317321777;21,93994140625;0,00039710104
194;2026-08-19 08:33:13,0;2026-08-19T06:33:12,999Z;0,89317321777;21,93994140625;0,00041799247
195;2026-08-19 08:33:13,100;2026-08-19T06:33:13,999Z;0,89295959473;21,95703125;0,00037620217
196;2026-08-19 08:33:14,100;2026-08-19T06:33:15,000Z;0,89274597168;21,93994140625;0,00038665533
197;2026-08-19 08:33:16,0;2026-08-19T06:33:16,000Z;0,89295959473;21,93994140625;0,00038665533
198;2026-08-19 08:33:17,0;2026-08-19T06:33:16,999Z;0,89274597168;21,95703125;0,00038665533
199;2026-08-19 08:33:17,100;2026-08-19T06:33:17,999Z;0,89274597168;21,95703125;0,00041799247
200;2026-08-19 08:33:18,100;2026-08-19T06:33:19,000Z;0,89253234863;21,93994140625;0,00039710104
201;2026-08-19 08:33:20,0;2026-08-19T06:33:19,999Z;0,89233398438;21,95703125;0,00037620217
202;2026-08-19 08:33:21,0;2026-08-19T06:33:20,999Z;0,89253234863;21,93994140625;0,00040754676
203;2026-08-19 08:33:21,100;2026-08-19T06:33:22,000Z;0,89253234863;21,93994140625;0,00042843819
204;2026-08-19 08:33:22,100;2026-08-19T06:33:23,000Z;0,89233398438;21,93994140625;0,00039710104
205;2026-08-19 08:33:24,0;2026-08-19T06:33:23,999Z;0,89233398438;21,93994140625;0,00040754676
206;2026-08-19 08:33:24,100;2026-08-19T06:33:24,999Z;0,89233398438;21,93994140625;0,00040754676
207;2026-08-19 08:33:25,100;2026-08-19T06:33:26,000Z;0,89233398438;21,93994140625;0,00040754676
208;2026-08-19 08:33:26,100;2026-08-19T06:33:27,000Z;0,89233398438;21,95703125;0,00039710104
209;2026-08-19 08:33:28,0;2026-08-19T06:33:27,999Z;0,89212036133;21,93994140625;0,00039710104
210;2026-08-19 08:33:29,0;2026-08-19T06:33:28,999Z;0,89212036133;21,93994140625;0,00040754676
211;2026-08-19 08:33:29,100;2026-08-19T06:33:30,000Z;0,89212036133;21,95703125;0,00038665533
212;2026-08-19 08:33:31,0;2026-08-19T06:33:31,000Z;0,89212036133;21,93994140625;0,00041799247
213;2026-08-19 08:33:32,0;2026-08-19T06:33:31,999Z;0,89212036133;21,93994140625;0,00041799247
214;2026-08-19 08:33:32,100;2026-08-19T06:33:32,999Z;0,89212036133;21,93994140625;0,00040754676
215;2026-08-19 08:33:33,100;2026-08-19T06:33:34,000Z;0,89212036133;21,93994140625;0,00038665533
216;2026-08-19 08:33:35,0;2026-08-19T06:33:35,000Z;0,89212036133;21,95703125;0,00039710104
217;2026-08-19 08:33:36,0;2026-08-19T06:33:35,999Z;0,89212036133;21,93994140625;0,00039710104
218;2026-08-19 08:33:36,100;2026-08-19T06:33:36,999Z;0,89190673828;21,93994140625;0,00040754676
219;2026-08-19 08:33:37,100;2026-08-19T06:33:38,000Z;0,89190673828;21,95703125;0,00040754676
220;2026-08-19 08:33:39,0;2026-08-19T06:33:39,000Z;0,89190673828;21,95703125;0,00040754676
221;2026-08-19 08:33:40,0;2026-08-19T06:33:39,999Z;0,89190673828;21,95703125;0,00040754676
222;2026-08-19 08:33:40,100;2026-08-19T06:33:40,999Z;0,89190673828;21,93994140625;0,00038665533
223;2026-08-19 08:33:41,100;2026-08-19T06:33:42,000Z;0,8914642334;21,95703125;0,0004388839
224;2026-08-19 08:33:43,0;2026-08-19T06:33:43,000Z;0,89167785645;21,93994140625;0,00039710104
225;2026-08-19 08:33:44,0;2026-08-19T06:33:43,999Z;0,8914642334;21,93994140625;0,00039710104
226;2026-08-19 08:33:44,100;2026-08-19T06:33:45,000Z;0,89167785645;21,93994140625;0,00040754676
227;2026-08-19 08:33:45,100;2026-08-19T06:33:46,000Z;0,8914642334;21,95703125;0,00040754676
228;2026-08-19 08:33:47,0;2026-08-19T06:33:46,999Z;0,8914642334;21,95703125;0,00039710104
229;2026-08-19 08:33:48,0;2026-08-19T06:33:47,999Z;0,8914642334;21,95703125;0,00042843819
230;2026-08-19 08:33:48,100;2026-08-19T06:33:49,000Z;0,89125061035;21,95703125;0,00039710104
231;2026-08-19 08:33:49,100;2026-08-19T06:33:50,000Z;0,89125061035;21,93994140625;0,00038665533
232;2026-08-19 08:33:51,0;2026-08-19T06:33:50,999Z;0,89105224609;21,93994140625;0,00039710104
233;2026-08-19 08:33:51,100;2026-08-19T06:33:51,999Z;0,89105224609;21,93994140625;0,00041799247
234;2026-08-19 08:33:52,100;2026-08-19T06:33:53,000Z;0,89126586914;21,95703125;0,00040754676
235;2026-08-19 08:33:53,100;2026-08-19T06:33:54,000Z;0,89105224609;21,95703125;0,00038665533
236;2026-08-19 08:33:55,0;2026-08-19T06:33:54,999Z;0,89126586914;21,95703125;0,00042843819
237;2026-08-19 08:33:56,0;2026-08-19T06:33:55,999Z;0,89105224609;21,95703125;0,00041799247
238;2026-08-19 08:33:56,100;2026-08-19T06:33:57,000Z;0,89105224609;21,93994140625;0,00040754676
239;2026-08-19 08:33:58,0;2026-08-19T06:33:58,000Z;0,89105224609;21,93994140625;0,00039710104
240;2026-08-19 08:33:59,0;2026-08-19T06:33:58,999Z;0,89105224609;21,95703125;0,00038665533
241;2026-08-19 08:33:59,100;2026-08-19T06:33:59,999Z;0,89105224609;21,95703125;0,00039710104
242;2026-08-19 08:34:00,100;2026-08-19T06:34:01,000Z;0,89105224609;21,95703125;0,00039710104
243;2026-08-19 08:34:02,0;2026-08-19T06:34:02,000Z;0,89105224609;21,95703125;0,00039710104
244;2026-08-19 08:34:03,0;2026-08-19T06:34:02,999Z;0,89105224609;21,95703125;0,00038665533
245;2026-08-19 08:34:03,100;2026-08-19T06:34:03,999Z;0,89083862305;21,95703125;0,00039710104
246;2026-08-19 08:34:04,100;2026-08-19T06:34:05,000Z;0,890625;21,93994140625;0,00041799247
247;2026-08-19 08:34:06,0;2026-08-19T06:34:06,000Z;0,89041137695;21,95703125;0,00039710104
248;2026-08-19 08:34:07,0;2026-08-19T06:34:06,999Z;0,88998413086;21,95703125;0,00039710104
249;2026-08-19 08:34:07,100;2026-08-19T06:34:07,999Z;0,89019775391;21,95703125;0,00041799247
250;2026-08-19 08:34:08,100;2026-08-19T06:34:09,000Z;0,89019775391;21,95703125;0,00041799247
251;2026-08-19 08:34:10,0;2026-08-19T06:34:10,000Z;0,88998413086;21,93994140625;0,00041799247
