No;Datetime [local time]Europe/Berlin;Datetime [UTC];P1 [bar] - 205145-300mH2O;TOB1 [°C] - 205145-300mH2O;Conductivity raw [mS/cm] - 205145-300mH2O
58;2026-08-20 08:30:57,0;2026-08-20T06:30:57,000Z;0,77299499512;17,89453125;0,00019257143
59;2026-08-20 08:30:58,0;2026-08-20T06:30:57,999Z;0,77299499512;17,89453125;0,00019257143
60;2026-08-20 08:30:58,100;2026-08-20T06:30:58,999Z;0,77299499512;17,89453125;0,00019257143
61;2026-08-20 08:30:59,100;2026-08-20T06:31:00,000Z;0,77299499512;17,87841796875;0,00019257143
62;2026-08-20 08:31:01,0;2026-08-20T06:31:00,999Z;0,77299499512;17,89453125;0,00019257143
63;2026-08-20 08:31:02,0;2026-08-20T06:31:01,999Z;0,77299499512;17,87841796875;0,00019257143
64;2026-08-20 08:31:02,100;2026-08-20T06:31:02,999Z;0,77299499512;17,89453125;0,00019257143
65;2026-08-20 08:31:03,100;2026-08-20T06:31:04,000Z;0,77299499512;17,87841796875;0,00019257143
66;2026-08-20 08:31:05,0;2026-08-20T06:31:04,999Z;0,77299499512;17,87841796875;0,00019257143
67;2026-08-20 08:31:06,0;2026-08-20T06:31:05,999Z;0,77299499512;17,89453125;0,00018187612
68;2026-08-20 08:31:06,100;2026-08-20T06:31:07,000Z;0,77299499512;17,87841796875;0,00018187612
69;2026-08-20 08:31:07,100;2026-08-20T06:31:08,000Z;0,77362060547;17,89453125;0,00019257143
70;2026-08-20 08:31:09,0;2026-08-20T06:31:08,999Z;0,77299499512;17,87841796875;0,00019257143
71;2026-08-20 08:31:09,100;2026-08-20T06:31:09,999Z;0,77299499512;17,87841796875;0,00019257143
72;2026-08-20 08:31:10,100;2026-08-20T06:31:11,000Z;0,77235412598;17,87841796875;0,00019257143
73;2026-08-20 08:31:12,0;2026-08-20T06:31:12,000Z;0,77299499512;17,89453125;0,00019257143
74;2026-08-20 08:31:13,0;2026-08-20T06:31:12,999Z;0,77299499512;17,87841796875;0,00018187612
75;2026-08-20 08:31:14,0;2026-08-20T06:31:13,999Z;0,77362060547;17,87841796875;0,00019257143
76;2026-08-20 08:31:14,100;2026-08-20T06:31:15,000Z;0,77299499512;17,87841796875;0,00019257143
77;2026-08-20 08:31:16,0;2026-08-20T06:31:16,000Z;0,77299499512;17,87841796875;0,00019257143
78;2026-08-20 08:31:17,0;2026-08-20T06:31:16,999Z;0,77299499512;17,87841796875;0,00019257143
79;2026-08-20 08:31:17,100;2026-08-20T06:31:17,999Z;0,77299499512;17,86181640625;0,00019257143
80;2026-08-20 08:31:18,100;2026-08-20T06:31:19,000Z;0,77299499512;17,86181640625;0,00019257143
81;2026-08-20 08:31:20,0;2026-08-20T06:31:20,000Z;0,77299499512;17,87841796875;0,00019257143
82;2026-08-20 08:31:21,0;2026-08-20T06:31:20,999Z;0,77299499512;17,87841796875;0,00019257143
