No;Datetime [local time]Europe/Berlin;Datetime [UTC];P1 [bar] - 205309-100mH2O;TOB1 [°C] - 205309-100mH2O;Conductivity raw [mS/cm] - 205309-100mH2O
26;2026-08-20 08:30:24,100;2026-08-20T06:30:25,000Z;0,77294921875;16,9013671875;0,00041799247
27;2026-08-20 08:30:26,0;2026-08-20T06:30:26,000Z;0,77314758301;16,9013671875;0,00041799247
28;2026-08-20 08:30:27,0;2026-08-20T06:30:26,999Z;0,77294921875;16,9013671875;0,00040754676
29;2026-08-20 08:30:27,100;2026-08-20T06:30:27,999Z;0,77314758301;16,9013671875;0,00041799247
30;2026-08-20 08:30:28,100;2026-08-20T06:30:29,000Z;0,77336120605;16,9013671875;0,00041799247
31;2026-08-20 08:30:30,0;2026-08-20T06:30:30,000Z;0,77314758301;16,9013671875;0,00040754676
32;2026-08-20 08:30:31,0;2026-08-20T06:30:30,999Z;0,77294921875;16,9013671875;0,00041799247
33;2026-08-20 08:30:31,100;2026-08-20T06:30:31,999Z;0,77294921875;16,9013671875;0,00041799247
34;2026-08-20 08:30:32,100;2026-08-20T06:30:33,000Z;0,77294921875;16,9013671875;0,00041799247
35;2026-08-20 08:30:34,0;2026-08-20T06:30:33,999Z;0,77294921875;16,9013671875;0,00040754676
36;2026-08-20 08:30:35,0;2026-08-20T06:30:34,999Z;0,77294921875;16,9013671875;0,00041799247
37;2026-08-20 08:30:35,100;2026-08-20T06:30:35,999Z;0,77294921875;16,9013671875;0,00040754676
38;2026-08-20 08:30:36,100;2026-08-20T06:30:37,000Z;0,77314758301;16,9013671875;0,00040754676
39;2026-08-20 08:30:38,0;2026-08-20T06:30:38,000Z;0,77314758301;16,9013671875;0,00041799247
40;2026-08-20 08:30:39,0;2026-08-20T06:30:38,999Z;0,77294921875;16,9013671875;0,00041799247
41;2026-08-20 08:30:39,100;2026-08-20T06:30:40,000Z;0,7727355957;16,88330078125;0,00040754676
42;2026-08-20 08:30:40,100;2026-08-20T06:30:41,000Z;0,77294921875;16,9013671875;0,00040754676
43;2026-08-20 08:30:42,0;2026-08-20T06:30:41,999Z;0,77294921875;16,9013671875;0,00041799247
44;2026-08-20 08:30:42,100;2026-08-20T06:30:42,999Z;0,77294921875;16,9013671875;0,00041799247
45;2026-08-20 08:30:43,100;2026-08-20T06:30:44,000Z;0,77294921875;16,88330078125;0,00041799247
46;2026-08-20 08:30:45,0;2026-08-20T06:30:45,000Z;0,7727355957;16,9013671875;0,00040754676
47;2026-08-20 08:30:46,0;2026-08-20T06:30:45,999Z;0,77294921875;16,9013671875;0,00041799247
48;2026-08-20 08:30:47,0;2026-08-20T06:30:46,999Z;0,77294921875;16,88330078125;0,00041799247
49;2026-08-20 08:30:47,100;2026-08-20T06:30:48,000Z;0,77314758301;16,9013671875;0,00042843819
50;2026-08-20 08:30:49,0;2026-08-20T06:30:49,000Z;0,77294921875;16,88330078125;0,00041799247
51;2026-08-20 08:30:50,0;2026-08-20T06:30:49,999Z;0,7727355957;16,88330078125;0,00041799247
52;2026-08-20 08:30:50,100;2026-08-20T06:30:50,999Z;0,7727355957;16,88330078125;0,00040754676
53;2026-08-20 08:30:51,100;2026-08-20T06:30:52,000Z;0,7727355957;16,88330078125;0,00041799247
54;2026-08-20 08:30:53,0;2026-08-20T06:30:53,000Z;0,77314758301;16,88330078125;0,00041799247
55;2026-08-20 08:30:54,0;2026-08-20T06:30:53,999Z;0,77294921875;16,88330078125;0,00041799247
56;2026-08-20 08:30:54,100;2026-08-20T06:30:54,999Z;0,77294921875;16,88330078125;0,00041799247
57;2026-08-20 08:30:55,100;2026-08-20T06:30:56,000Z;0,77253723145;16,9013671875;0,00041799247
58;2026-08-20 08:30:57,0;2026-08-20T06:30:57,000Z;0,7727355957;16,88330078125;0,00040754676
59;2026-08-20 08:30:58,0;2026-08-20T06:30:57,999Z;0,7727355957;16,88330078125;0,00040754676
60;2026-08-20 08:30:58,100;2026-08-20T06:30:58,999Z;0,7727355957;16,88330078125;0,00040754676
61;2026-08-20 08:30:59,100;2026-08-20T06:31:00,000Z;0,77253723145;16,88330078125;0,00040754676
62;2026-08-20 08:31:01,0;2026-08-20T06:31:00,999Z;0,7727355957;16,88330078125;0,00040754676
63;2026-08-20 08:31:02,0;2026-08-20T06:31:01,999Z;0,77253723145;16,8662109375;0,00041799247
64;2026-08-20 08:31:02,100;2026-08-20T06:31:02,999Z;0,7727355957;16,88330078125;0,00040754676
65;2026-08-20 08:31:03,100;2026-08-20T06:31:04,000Z;0,7727355957;16,88330078125;0,00041799247
66;2026-08-20 08:31:05,0;2026-08-20T06:31:04,999Z;0,7727355957;16,88330078125;0,00041799247
67;2026-08-20 08:31:06,0;2026-08-20T06:31:05,999Z;0,7727355957;16,88330078125;0,00040754676
68;2026-08-20 08:31:06,100;2026-08-20T06:31:07,000Z;0,77253723145;16,88330078125;0,00040754676
69;2026-08-20 08:31:07,100;2026-08-20T06:31:08,000Z;0,7727355957;16,88330078125;0,00041799247
70;2026-08-20 08:31:09,0;2026-08-20T06:31:08,999Z;0,77294921875;16,88330078125;0,00041799247
71;2026-08-20 08:31:09,100;2026-08-20T06:31:09,999Z;0,77253723145;16,88330078125;0,00041799247
72;2026-08-20 08:31:10,100;2026-08-20T06:31:11,000Z;0,7727355957;16,88330078125;0,00041799247
73;2026-08-20 08:31:12,0;2026-08-20T06:31:12,000Z;0,7727355957;16,88330078125;0,00041799247
74;2026-08-20 08:31:13,0;2026-08-20T06:31:12,999Z;0,7727355957;16,88330078125;0,00041799247
75;2026-08-20 08:31:14,0;2026-08-20T06:31:13,999Z;0,77294921875;16,88330078125;0,00040754676
76;2026-08-20 08:31:14,100;2026-08-20T06:31:15,000Z;0,7727355957;16,88330078125;0,00041799247
77;2026-08-20 08:31:16,0;2026-08-20T06:31:16,000Z;0,7727355957;16,8662109375;0,00041799247
78;2026-08-20 08:31:17,0;2026-08-20T06:31:16,999Z;0,77253723145;16,88330078125;0,00040754676
79;2026-08-20 08:31:17,100;2026-08-20T06:31:17,999Z;0,7727355957;16,88330078125;0,00040754676
80;2026-08-20 08:31:18,100;2026-08-20T06:31:19,000Z;0,77253723145;16,88330078125;0,00040754676
81;2026-08-20 08:31:20,0;2026-08-20T06:31:20,000Z;0,7727355957;16,88330078125;0,00041799247
82;2026-08-20 08:31:21,0;2026-08-20T06:31:20,999Z;0,7727355957;16,88330078125;0,00040754676
83;2026-08-20 08:31:21,100;2026-08-20T06:31:21,999Z;0,7727355957;16,88330078125;0,00040754676
84;2026-08-20 08:31:22,100;2026-08-20T06:31:23,000Z;0,77253723145;16,88330078125;0,00040754676
85;2026-08-20 08:31:24,0;2026-08-20T06:31:24,000Z;0,7727355957;16,88330078125;0,00040754676
86;2026-08-20 08:31:25,0;2026-08-20T06:31:24,999Z;0,7727355957;16,88330078125;0,00041799247
87;2026-08-20 08:31:25,100;2026-08-20T06:31:25,999Z;0,77294921875;16,88330078125;0,00040754676
88;2026-08-20 08:31:26,100;2026-08-20T06:31:27,000Z;0,7727355957;16,88330078125;0,00040754676
89;2026-08-20 08:31:28,0;2026-08-20T06:31:27,999Z;0,77253723145;16,88330078125;0,00040754676
90;2026-08-20 08:31:29,0;2026-08-20T06:31:28,999Z;0,7727355957;16,88330078125;0,00040754676
91;2026-08-20 08:31:29,100;2026-08-20T06:31:29,999Z;0,7727355957;16,88330078125;0,00040754676
92;2026-08-20 08:31:30,100;2026-08-20T06:31:31,000Z;0,7727355957;16,88330078125;0,00040754676
93;2026-08-20 08:31:32,0;2026-08-20T06:31:31,999Z;0,7727355957;16,88330078125;0,00040754676
94;2026-08-20 08:31:33,0;2026-08-20T06:31:32,999Z;0,77253723145;16,88330078125;0,00040754676
95;2026-08-20 08:31:33,100;2026-08-20T06:31:34,000Z;0,7727355957;16,88330078125;0,00040754676
96;2026-08-20 08:31:34,100;2026-08-20T06:31:35,000Z;0,77253723145;16,88330078125;0,00040754676
97;2026-08-20 08:31:36,0;2026-08-20T06:31:35,999Z;0,7727355957;16,88330078125;0,00040754676
98;2026-08-20 08:31:36,100;2026-08-20T06:31:36,999Z;0,7727355957;16,88330078125;0,00040754676
99;2026-08-20 08:31:37,100;2026-08-20T06:31:38,000Z;0,7727355957;16,88330078125;0,00040754676
100;2026-08-20 08:31:39,0;2026-08-20T06:31:39,000Z;0,7727355957;16,88330078125;0,00041799247
101;2026-08-20 08:31:40,0;2026-08-20T06:31:39,999Z;0,77253723145;16,88330078125;0,00041799247
102;2026-08-20 08:31:41,0;2026-08-20T06:31:40,999Z;0,7727355957;16,88330078125;0,00040754676
103;2026-08-20 08:31:41,100;2026-08-20T06:31:42,000Z;0,77253723145;16,88330078125;0,00040754676
104;2026-08-20 08:31:43,0;2026-08-20T06:31:43,000Z;0,7727355957;16,88330078125;0,00041799247
105;2026-08-20 08:31:44,0;2026-08-20T06:31:43,999Z;0,77253723145;16,8662109375;0,00040754676
106;2026-08-20 08:31:44,100;2026-08-20T06:31:44,999Z;0,7727355957;16,88330078125;0,00040754676
107;2026-08-20 08:31:45,100;2026-08-20T06:31:46,000Z;0,77253723145;16,88330078125;0,00041799247
108;2026-08-20 08:31:47,0;2026-08-20T06:31:47,000Z;0,7727355957;16,88330078125;0,00041799247
109;2026-08-20 08:31:48,0;2026-08-20T06:31:47,999Z;0,77294921875;16,9013671875;0,00041799247
110;2026-08-20 08:31:48,100;2026-08-20T06:31:48,999Z;0,77253723145;16,88330078125;0,00041799247
111;2026-08-20 08:31:49,100;2026-08-20T06:31:50,000Z;0,7727355957;16,88330078125;0,00040754676
112;2026-08-20 08:31:51,0;2026-08-20T06:31:51,000Z;0,77253723145;16,88330078125;0,00041799247
113;2026-08-20 08:31:52,0;2026-08-20T06:31:51,999Z;0,7727355957;16,9013671875;0,00040754676
114;2026-08-20 08:31:52,100;2026-08-20T06:31:52,999Z;0,7727355957;16,88330078125;0,00040754676
115;2026-08-20 08:31:53,100;2026-08-20T06:31:54,000Z;0,7727355957;16,9013671875;0,00041799247
116;2026-08-20 08:31:55,0;2026-08-20T06:31:54,999Z;0,7727355957;16,9013671875;0,00040754676
117;2026-08-20 08:31:56,0;2026-08-20T06:31:55,999Z;0,7727355957;16,88330078125;0,00041799247
118;2026-08-20 08:31:56,100;2026-08-20T06:31:56,999Z;0,7727355957;16,9013671875;0,00040754676
119;2026-08-20 08:31:57,100;2026-08-20T06:31:58,000Z;0,7727355957;16,9013671875;0,00040754676
120;2026-08-20 08:31:59,0;2026-08-20T06:31:58,999Z;0,77252197266;16,9013671875;0,00040754676
121;2026-08-20 08:32:00,0;2026-08-20T06:31:59,999Z;0,7727355957;16,9013671875;0,00040754676
122;2026-08-20 08:32:00,100;2026-08-20T06:32:01,000Z;0,77294921875;16,9013671875;0,00040754676
123;2026-08-20 08:32:01,100;2026-08-20T06:32:02,000Z;0,7727355957;16,9013671875;0,00040754676
124;2026-08-20 08:32:03,0;2026-08-20T06:32:02,999Z;0,7727355957;16,88330078125;0,00041799247
125;2026-08-20 08:32:03,100;2026-08-20T06:32:03,999Z;0,7727355957;16,9013671875;0,00040754676
126;2026-08-20 08:32:04,100;2026-08-20T06:32:05,000Z;0,77252197266;16,9013671875;0,00040754676
127;2026-08-20 08:32:05,100;2026-08-20T06:32:06,000Z;0,7727355957;16,9013671875;0,00040754676
128;2026-08-20 08:32:07,0;2026-08-20T06:32:06,999Z;0,77294921875;16,9013671875;0,00040754676
129;2026-08-20 08:32:08,0;2026-08-20T06:32:07,999Z;0,7727355957;16,9013671875;0,00041799247
130;2026-08-20 08:32:08,100;2026-08-20T06:32:09,000Z;0,7727355957;16,9013671875;0,00040754676
131;2026-08-20 08:32:10,0;2026-08-20T06:32:10,000Z;0,7727355957;16,9013671875;0,00040754676
132;2026-08-20 08:32:11,0;2026-08-20T06:32:10,999Z;0,77252197266;16,9013671875;0,00040754676
133;2026-08-20 08:32:11,100;2026-08-20T06:32:11,999Z;0,77252197266;16,91796875;0,00041799247
134;2026-08-20 08:32:12,100;2026-08-20T06:32:13,000Z;0,7727355957;16,91796875;0,00041799247
135;2026-08-20 08:32:14,0;2026-08-20T06:32:14,000Z;0,7727355957;16,91796875;0,00040754676
136;2026-08-20 08:32:15,0;2026-08-20T06:32:14,999Z;0,7727355957;16,9013671875;0,00041799247
137;2026-08-20 08:32:15,100;2026-08-20T06:32:15,999Z;0,7727355957;16,91796875;0,00040754676
138;2026-08-20 08:32:16,100;2026-08-20T06:32:17,000Z;0,7727355957;16,9013671875;0,00041799247
139;2026-08-20 08:32:18,0;2026-08-20T06:32:18,000Z;0,7727355957;16,9013671875;0,00041799247
140;2026-08-20 08:32:19,0;2026-08-20T06:32:18,999Z;0,77314758301;16,9013671875;0,00041799247
141;2026-08-20 08:32:19,100;2026-08-20T06:32:19,999Z;0,7727355957;16,91796875;0,00041799247
142;2026-08-20 08:32:20,100;2026-08-20T06:32:21,000Z;0,7727355957;16,91796875;0,00040754676
143;2026-08-20 08:32:22,0;2026-08-20T06:32:21,999Z;0,7727355957;16,91796875;0,00040754676
144;2026-08-20 08:32:23,0;2026-08-20T06:32:22,999Z;0,7727355957;16,91796875;0,00040754676
145;2026-08-20 08:32:23,100;2026-08-20T06:32:23,999Z;0,77252197266;16,91796875;0,00040754676
146;2026-08-20 08:32:24,100;2026-08-20T06:32:25,000Z;0,77293395996;16,91796875;0,00040754676
147;2026-08-20 08:32:26,0;2026-08-20T06:32:25,999Z;0,77272033691;16,91796875;0,00040754676
148;2026-08-20 08:32:27,0;2026-08-20T06:32:26,999Z;0,77272033691;16,91796875;0,00041799247
149;2026-08-20 08:32:27,100;2026-08-20T06:32:28,000Z;0,77272033691;16,91796875;0,00041799247
150;2026-08-20 08:32:28,100;2026-08-20T06:32:29,000Z;0,77272033691;16,91796875;0,00041799247
151;2026-08-20 08:32:30,0;2026-08-20T06:32:29,999Z;0,77314758301;16,9013671875;0,00041799247
152;2026-08-20 08:32:30,100;2026-08-20T06:32:30,999Z;0,77293395996;16,91796875;0,00040754676
153;2026-08-20 08:32:31,100;2026-08-20T06:32:32,000Z;0,77293395996;16,9013671875;0,00041799247
154;2026-08-20 08:32:32,100;2026-08-20T06:32:33,000Z;0,77272033691;16,93505859375;0,00040754676
155;2026-08-20 08:32:34,0;2026-08-20T06:32:33,999Z;0,77272033691;16,93505859375;0,00041799247
156;2026-08-20 08:32:35,0;2026-08-20T06:32:34,999Z;0,77293395996;16,91796875;0,00040754676
157;2026-08-20 08:32:35,100;2026-08-20T06:32:36,000Z;0,77293395996;16,93505859375;0,00041799247
158;2026-08-20 08:32:37,0;2026-08-20T06:32:37,000Z;0,77293395996;16,93505859375;0,00040754676
159;2026-08-20 08:32:38,0;2026-08-20T06:32:37,999Z;0,77272033691;16,91796875;0,00040754676
160;2026-08-20 08:32:38,100;2026-08-20T06:32:38,999Z;0,77293395996;16,93505859375;0,00040754676
161;2026-08-20 08:32:39,100;2026-08-20T06:32:40,000Z;0,77293395996;16,93505859375;0,00040754676
162;2026-08-20 08:32:41,0;2026-08-20T06:32:41,000Z;0,77293395996;16,93505859375;0,00040754676
163;2026-08-20 08:32:42,0;2026-08-20T06:32:41,999Z;0,77293395996;16,93505859375;0,00040754676
164;2026-08-20 08:32:42,100;2026-08-20T06:32:42,999Z;0,77293395996;16,93505859375;0,00040754676
165;2026-08-20 08:32:43,100;2026-08-20T06:32:44,000Z;0,77272033691;16,93505859375;0,00040754676
166;2026-08-20 08:32:45,0;2026-08-20T06:32:45,000Z;0,77291870117;16,93505859375;0,00040754676
167;2026-08-20 08:32:46,0;2026-08-20T06:32:45,999Z;0,77313232422;16,93505859375;0,00040754676
168;2026-08-20 08:32:46,100;2026-08-20T06:32:46,999Z;0,77291870117;16,93505859375;0,00040754676
169;2026-08-20 08:32:47,100;2026-08-20T06:32:48,000Z;0,77291870117;16,93505859375;0,00040754676
170;2026-08-20 08:32:49,0;2026-08-20T06:32:49,000Z;0,77291870117;16,93505859375;0,00041799247
171;2026-08-20 08:32:50,0;2026-08-20T06:32:49,999Z;0,77291870117;16,93505859375;0,00040754676
172;2026-08-20 08:32:50,100;2026-08-20T06:32:50,999Z;0,77291870117;16,953125;0,00040754676
173;2026-08-20 08:32:51,100;2026-08-20T06:32:52,000Z;0,77270507812;16,93505859375;0,00040754676
174;2026-08-20 08:32:53,0;2026-08-20T06:32:52,999Z;0,77313232422;16,953125;0,00040754676
175;2026-08-20 08:32:54,0;2026-08-20T06:32:53,999Z;0,77291870117;16,953125;0,00040754676
176;2026-08-20 08:32:54,100;2026-08-20T06:32:55,000Z;0,77291870117;16,93505859375;0,00040754676
177;2026-08-20 08:32:55,100;2026-08-20T06:32:56,000Z;0,77291870117;16,93505859375;0,00041799247
178;2026-08-20 08:32:57,0;2026-08-20T06:32:56,999Z;0,77291870117;16,953125;0,00041799247
179;2026-08-20 08:32:57,100;2026-08-20T06:32:57,999Z;0,77291870117;16,953125;0,00041799247
180;2026-08-20 08:32:58,100;2026-08-20T06:32:59,000Z;0,77291870117;16,953125;0,00040754676
181;2026-08-20 08:32:59,100;2026-08-20T06:33:00,000Z;0,77313232422;16,953125;0,00040754676
182;2026-08-20 08:33:01,0;2026-08-20T06:33:00,999Z;0,77291870117;16,953125;0,00040754676
183;2026-08-20 08:33:02,0;2026-08-20T06:33:01,999Z;0,77313232422;16,953125;0,00041799247
184;2026-08-20 08:33:02,100;2026-08-20T06:33:03,000Z;0,77270507812;16,953125;0,00040754676
185;2026-08-20 08:33:04,0;2026-08-20T06:33:04,000Z;0,77270507812;16,953125;0,00041799247
186;2026-08-20 08:33:05,0;2026-08-20T06:33:04,999Z;0,77311706543;16,953125;0,00040754676
187;2026-08-20 08:33:05,100;2026-08-20T06:33:05,999Z;0,77290344238;16,953125;0,00041799247
188;2026-08-20 08:33:06,100;2026-08-20T06:33:07,000Z;0,77333068848;16,97021484375;0,00041799247
189;2026-08-20 08:33:08,0;2026-08-20T06:33:08,000Z;0,77290344238;16,97021484375;0,00040754676
190;2026-08-20 08:33:09,0;2026-08-20T06:33:08,999Z;0,77290344238;16,953125;0,00040754676
191;2026-08-20 08:33:09,100;2026-08-20T06:33:09,999Z;0,77333068848;16,97021484375;0,00041799247
192;2026-08-20 08:33:10,100;2026-08-20T06:33:11,000Z;0,77290344238;16,953125;0,00040754676
193;2026-08-20 08:33:12,0;2026-08-20T06:33:12,000Z;0,77333068848;16,97021484375;0,00041799247
194;2026-08-20 08:33:13,0;2026-08-20T06:33:12,999Z;0,77290344238;16,97021484375;0,00041799247
195;2026-08-20 08:33:13,100;2026-08-20T06:33:13,999Z;0,77311706543;16,97021484375;0,00040754676
196;2026-08-20 08:33:14,100;2026-08-20T06:33:15,000Z;0,77311706543;16,97021484375;0,00041799247
197;2026-08-20 08:33:16,0;2026-08-20T06:33:16,000Z;0,77311706543;16,97021484375;0,00041799247
198;2026-08-20 08:33:17,0;2026-08-20T06:33:16,999Z;0,77311706543;16,97021484375;0,00041799247
199;2026-08-20 08:33:17,100;2026-08-20T06:33:17,999Z;0,77333068848;16,97021484375;0,00040754676
200;2026-08-20 08:33:18,100;2026-08-20T06:33:19,000Z;0,77311706543;16,98681640625;0,00040754676
201;2026-08-20 08:33:20,0;2026-08-20T06:33:19,999Z;0,77311706543;16,97021484375;0,00041799247
202;2026-08-20 08:33:21,0;2026-08-20T06:33:20,999Z;0,77311706543;16,97021484375;0,00040754676
203;2026-08-20 08:33:21,100;2026-08-20T06:33:22,000Z;0,77311706543;16,98681640625;0,00040754676
204;2026-08-20 08:33:22,100;2026-08-20T06:33:23,000Z;0,77290344238;16,97021484375;0,00040754676
205;2026-08-20 08:33:24,0;2026-08-20T06:33:23,999Z;0,77311706543;16,97021484375;0,00040754676
206;2026-08-20 08:33:24,100;2026-08-20T06:33:24,999Z;0,77310180664;16,98681640625;0,00041799247
207;2026-08-20 08:33:25,100;2026-08-20T06:33:26,000Z;0,77310180664;16,98681640625;0,00040754676
208;2026-08-20 08:33:26,100;2026-08-20T06:33:27,000Z;0,77310180664;16,98681640625;0,00041799247
209;2026-08-20 08:33:28,0;2026-08-20T06:33:27,999Z;0,77310180664;16,98681640625;0,00041799247
210;2026-08-20 08:33:29,0;2026-08-20T06:33:28,999Z;0,77310180664;16,98681640625;0,00041799247
211;2026-08-20 08:33:29,100;2026-08-20T06:33:30,000Z;0,77331542969;16,98681640625;0,00041799247
212;2026-08-20 08:33:31,0;2026-08-20T06:33:31,000Z;0,77310180664;16,98681640625;0,00040754676
213;2026-08-20 08:33:32,0;2026-08-20T06:33:31,999Z;0,77331542969;16,98681640625;0,00041799247
214;2026-08-20 08:33:32,100;2026-08-20T06:33:32,999Z;0,77394104004;17,0048828125;0,00040754676
215;2026-08-20 08:33:33,100;2026-08-20T06:33:34,000Z;0,77310180664;16,98681640625;0,00041799247
216;2026-08-20 08:33:35,0;2026-08-20T06:33:35,000Z;0,77308654785;17,0048828125;0,00041799247
217;2026-08-20 08:33:36,0;2026-08-20T06:33:35,999Z;0,7733001709;16,98681640625;0,00040754676
218;2026-08-20 08:33:36,100;2026-08-20T06:33:36,999Z;0,7733001709;16,98681640625;0,00040754676
219;2026-08-20 08:33:37,100;2026-08-20T06:33:38,000Z;0,7733001709;16,98681640625;0,00040754676
220;2026-08-20 08:33:39,0;2026-08-20T06:33:39,000Z;0,7733001709;17,0048828125;0,00040754676
221;2026-08-20 08:33:40,0;2026-08-20T06:33:39,999Z;0,7733001709;16,98681640625;0,00040754676
222;2026-08-20 08:33:40,100;2026-08-20T06:33:40,999Z;0,7733001709;17,0048828125;0,00041799247
223;2026-08-20 08:33:41,100;2026-08-20T06:33:42,000Z;0,7733001709;17,0048828125;0,00040754676
224;2026-08-20 08:33:43,0;2026-08-20T06:33:43,000Z;0,77372741699;17,0048828125;0,00040754676
225;2026-08-20 08:33:44,0;2026-08-20T06:33:43,999Z;0,77351379395;17,0048828125;0,00040754676
226;2026-08-20 08:33:44,100;2026-08-20T06:33:45,000Z;0,77351379395;17,0048828125;0,00040754676
227;2026-08-20 08:33:45,100;2026-08-20T06:33:46,000Z;0,77351379395;17,0048828125;0,00040754676
228;2026-08-20 08:33:47,0;2026-08-20T06:33:46,999Z;0,7733001709;17,0048828125;0,00040754676
229;2026-08-20 08:33:48,0;2026-08-20T06:33:47,999Z;0,7733001709;17,0048828125;0,00040754676
230;2026-08-20 08:33:48,100;2026-08-20T06:33:49,000Z;0,77351379395;17,0048828125;0,00040754676
231;2026-08-20 08:33:49,100;2026-08-20T06:33:50,000Z;0,77351379395;17,0048828125;0,00040754676
232;2026-08-20 08:33:51,0;2026-08-20T06:33:50,999Z;0,77351379395;17,02197265625;0,00040754676
233;2026-08-20 08:33:51,100;2026-08-20T06:33:51,999Z;0,77372741699;17,02197265625;0,00041799247
234;2026-08-20 08:33:52,100;2026-08-20T06:33:53,000Z;0,7733001709;17,02197265625;0,00040754676
235;2026-08-20 08:33:53,100;2026-08-20T06:33:54,000Z;0,77351379395;17,0048828125;0,00041799247
236;2026-08-20 08:33:55,0;2026-08-20T06:33:54,999Z;0,77328491211;17,02197265625;0,00040754676
237;2026-08-20 08:33:56,0;2026-08-20T06:33:55,999Z;0,7737121582;17,02197265625;0,00040754676
238;2026-08-20 08:33:56,100;2026-08-20T06:33:57,000Z;0,77349853516;17,02197265625;0,00041799247
239;2026-08-20 08:33:58,0;2026-08-20T06:33:58,000Z;0,7737121582;17,02197265625;0,00040754676
240;2026-08-20 08:33:59,0;2026-08-20T06:33:58,999Z;0,77349853516;17,02197265625;0,00040754676
241;2026-08-20 08:33:59,100;2026-08-20T06:33:59,999Z;0,7737121582;17,02197265625;0,00040754676
242;2026-08-20 08:34:00,100;2026-08-20T06:34:01,000Z;0,7737121582;17,02197265625;0,00040754676
243;2026-08-20 08:34:02,0;2026-08-20T06:34:02,000Z;0,7737121582;17,03857421875;0,00040754676
244;2026-08-20 08:34:03,0;2026-08-20T06:34:02,999Z;0,77349853516;17,02197265625;0,00041799247
245;2026-08-20 08:34:03,100;2026-08-20T06:34:03,999Z;0,7737121582;17,02197265625;0,00040754676
246;2026-08-20 08:34:04,100;2026-08-20T06:34:05,000Z;0,7737121582;17,02197265625;0,00041799247
247;2026-08-20 08:34:06,0;2026-08-20T06:34:06,000Z;0,77349853516;17,02197265625;0,00041799247
248;2026-08-20 08:34:07,0;2026-08-20T06:34:06,999Z;0,7737121582;17,03857421875;0,00040754676
249;2026-08-20 08:34:07,100;2026-08-20T06:34:07,999Z;0,7741394043;17,03857421875;0,00040754676
250;2026-08-20 08:34:08,100;2026-08-20T06:34:09,000Z;0,7737121582;17,03857421875;0,00040754676
251;2026-08-20 08:34:10,0;2026-08-20T06:34:10,000Z;0,7737121582;17,03857421875;0,00040754676
252;2026-08-20 08:34:11,0;2026-08-20T06:34:10,999Z;0,77392578125;17,03857421875;0,00041799247
